contact_id,firstname,lastname,contacttype,jobtitle,mosid,commission,school,languagename,gender,environment,shortname
mITYTPLwVa8Z6jlGxyZR/BHt7V+uRGfvtL8dEg94FywAAK8/AXiG3g==,Donovan,Liptak,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Air,Pte(B)
MiydUgpVsvnEF3Ky25rowMXPgMYDvOtWEydzgwxL/38AAK8/AXf/dw==,Jennifer,Paider,NULL,SIGINT,120,NCM,CFSCE,English,Male,Air,Pte(B)
mJ0gQusW/+1wNOkscsXIJWBzwyur/wydQOCl+v2Ge/AAAK8/AXjBjA==,John,Simons,NULL,ARMD,178,Officer,RCACS,English,Male,Army,OCdt
mjA7V6DdGllWZXQ5JGcHN5mnR8bzi+m41inRCNzAfhUAAK8/AXiG2w==,Angela,Joseph,NULL,ATIS TECH,109,NCM,CFSCE,French,Male,Air,Pte(B)
mJKERpM6sN8PFQrpnFRp8PQCQNZUW0ahHbssB6bT0VYAAK8/AXj7NQ==,Rex,Dunaway,NULL,ARTY,179,Officer,RCA School,French,Female,Army,2Lt
MJLzWokV07c6H0W3XzSuE19xf70MWUSfgmNDCgdHbTAAAK8/AXiG+g==,Pedro,Scott,NULL,INFTR,10,NCM,INF School,French,Male,Army,WO
mJmHFBf/GdLmMrUYH9xofa887c82RHwFxPXgaClwP3MAAK8/AXiG5A==,Kenna,Reed,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Air,Pte(B)
mJn2DEPhjxQk17tISS8hTbVFR/7EAlK2BGobLDAmh3gAAK8/AXiG8A==,Marion,Brown,NULL,INF,180,Officer,INF School,English,Male,Army,Capt
mjwiWUzbnFztN/0nfZbQM4Vs/SQJe81CnQu1rtbRBKcAAK8/AXjBmw==,Marina,Loyd,NULL,ARTY,179,Officer,RCA School,English,Male,Army,2Lt
MKb2ccKWbAvZ+/aid79qp3cHjOlvGvwLv4/dSjLYg/8AAK8/AXiG9w==,Viola,Deroche,NULL,INFTR,10,NCM,INF School,English,Male,Army,Cpl
MkbkTWsziwZYBW9Witg96+KPdg16frimmHnn/SD0t7sAAK8/AXf/Yg==,John,Clark,NULL,SIG OP,383,NCM,CFSCE,English,Male,Air,Pte(B)
MKIJJyk21gb2tIW/7ruVRIV7aPqWs9YFdDe28ie637QAAK8/AXjBkA==,Edward,Haberman,NULL,ARMD,178,Officer,RCACS,English,Male,Army,2Lt
Mkz/062St3w4nEQ9DrvJ8k7xopzRrYSNbqoFJ1daowsAAK8/AXjBhw==,Harriet,Rojas,NULL,INFTR,10,NCM,INF School,English,Male,Army,Sgt
MlCLqnbyWpImwm4ptSR0qDAc9xlqaXk32VbDs7a/Z3kAAK8/AXiG5g==,Don,Cruz,NULL,CBT ENGR,339,NCM,CFSME,French,Male,Air,MCpl
mM5+28EEhMDelSR6MywNSwjliH6AEt8HA+myctkcb5kAAK8/AXjBhw==,Antonio,Falk,NULL,INF,180,Officer,INF School,English,Female,Army,2Lt
Mm7jiB95RTegKw/Pny4ctre4uUFE3aA63jRP/4DgSnIAAK8/AXjBiA==,Charles,Matthews,NULL,INFTR,10,NCM,INF School,English,Male,Army,Sgt
mMhp4cWbGgpvym42XTMTTNWf2uVqWd2nYCXUCegfUFEAAK8/AXf/aQ==,Martin,Washington,NULL,ATIS TECH,109,NCM,CFSCE,English,Male,Army,Pte(B)
mMI/Ch/EuV0gauT34a2FPetm9NRC7p7H9zFyQgq9dSIAAK8/AXjBig==,Jose,Wilcher,NULL,CRMN,5,NCM,RCACS,French,Male,Army,WO
MMswVr8v3lyNj6OZSvDruM1YyRgV+DBNuCIykUXswCQAAK8/AXf/cg==,George,Hubbard,NULL,LINE TECH,384,NCM,CFSCE,English,Male,Air,Pte(B)
MmWXAXEUm6v9HFWL2qFWeo7zNH1AHLQRVkzy+K57DeMAAK8/AXjBmQ==,Karen,Borgen,NULL,ARMD,178,Officer,RCACS,English,Male,Army,2Lt
MmxBNHET34ibH55nLF6xOrJ1wlmtu89eJ8X1YCscTyUAAK8/AXiG6Q==,Mildred,Alvarado,NULL,TRG DEV,211,Officer,CFSME,English,Male,Air,2Lt
mNOqMhcMzxdC7T7DL+HbiVLkgaHgtIdc6NrLQTi/saMAAK8/AXj7OQ==,Valerie,Kennett,NULL,MAT TECH,134,NCM,RCEMES,English,Male,Army,MCpl
mNuFjHWjQStr9O90JQML3zwqedN7ufcHyaORBh8K3GYAAK8/AXj7OA==,Hubert,Nickson,NULL,EO TECH,NULL,NCM,RCEMES,French,Male,Army,Pte(B)
mnVUPh45U6GY/ymKMYAZG/gLDuMTBLCFLZaMGaIOSi8AAK8/AXiG6Q==,Nancy,Henderson,NULL,WFE TECH,305,NCM,CFSME,English,Female,Army,Pte(B)
mO6MDNf8mKpfSVSXxY6qQtzWf92olFrci3mnOmsYvO4AAK8/AXiG3g==,Jerry,Senay,NULL,CBT ENGR,339,NCM,CFSME,French,Male,Army,Pte(B)
mOkqnWxbLnpmLoDY2gWNvxqVQb88O+7viwnhRkk6Rj4AAK8/AXiG8g==,Madelyn,Brooks,NULL,INF,180,Officer,INF School,English,Male,Army,Capt
moPM6Zpu0drC8KK1EBKh6Qhg9/2+zhJivcyoBhDzg0AAAK8/AXiG8g==,Lou,Harrison,NULL,INFTR,10,NCM,INF School,English,Male,Army,MCpl
moTSFIbwTeMveDMvbySDhjaE3hBElFKWUjqy5svCNhYAAK8/AXj7Pg==,Joel,Proffer,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
mPALKw3hpfReJ1f2i/XQvrQzJLKBzwqi2S5ZudnfzVgAAK8/AXiG5w==,Glen,Egger,NULL,CBT ENGR,339,NCM,CFSME,French,Male,Army,Pte(B)
mpAy6ezO9p+1P22x1Ug7GQGanR/aoMkbsr/1BAVFH8wAAK8/AXf/bw==,Danelle,Faulk,NULL,SIG OP,383,NCM,CFSCE,English,Male,Air,MCpl
MPPmue7M1eZr99QiCw757mcN/RNQKWxhP7I5P76l9roAAK8/AXiG7Q==,Donald,Reph,NULL,INFTR,10,NCM,CTCHQ,French,Male,Army,MWO
mpsUng+ec0SSjkmWi4iN2yOFrROIOfBTaER4a15bIX8AAK8/AXjBow==,Robin,Amorin,NULL,GNR,368,NCM,RCA School,English,Male,Army,Pte(B)
mPXall4vm6yfRbdqVRbbRoNPePnuN3bx14QSybNCutYAAK8/AXj7Ow==,Linda,Teano,NULL,VEH TECH,129,NCM,RCEMES,French,Female,Army,Pte(B)
mQae3RwNGGgzwzG9+TbuxSxUWweSb+tYfF8VttDlmn8AAK8/AXf/bA==,Kathryn,Boulware,NULL,SIG OP,383,NCM,CFSCE,English,Male,Army,Pte(B)
MQAEkA0lgdaQqOM91ZLzIGodYtatgWnhrl2m5gHN9AAAAK8/AXiG5A==,Diane,Veshedsky,NULL,ENGR,181,Officer,CFSME,English,Male,Army,Capt
mqmYm4DeVkPW1tEk01d3lP4zV3+UASX92oJJ12zvHKAAAK8/AXf/aQ==,Irene,Vazquez,NULL,LINE TECH,384,NCM,CFSCE,French,Male,Army,Pte(B)
MqRhu9oVFtVJkyTtAWX6M0T+JZGyJZ8Z2wmLznjNDoYAAK8/AXjBmg==,Jocelyn,Regalado,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Pte(B)
MREfZT5xxGHFwqISfk4PvHpK1iPKV7nn/B9+z7N4D+UAAK8/AXf/aA==,Thomas,Galvin,NULL,SIG OP,383,NCM,CFSCE,English,Male,Army,MCpl
Mrp1V3E9tnhCNtjk/wS4KjNs4198ncRwrj2Ice1rQ78AAK8/AXj7PQ==,Daisy,Holmes,NULL,EO TECH,NULL,NCM,RCEMES,French,Male,Army,Pte(B)
msB2rwN9G7cpLcHWo0K5elXcnmcs0yuo2lorILzdyP8AAK8/AXiG6Q==,Stanley,Edwards,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Army,Pte(B)
mScv10kd7jO6mrcUtun7sOLwCD4biNGjXxP55/ce1OEAAK8/AXjBnQ==,Matthew,Minnick,NULL,GNR,368,NCM,RCA School,English,Male,Army,WO
msrxFKBmiKIRL7W5+Nb41zZ1py0H9NlQwJ0Y8ElxdrsAAK8/AXf/Yg==,David,Mason,NULL,SIGINT,120,NCM,CFSCE,English,Male,Army,Pte(B)
mSv2YC9WL6l4WS/HV4vYgOz0qd74T/L4dBHfP65XthUAAK8/AXiG5A==,Pamela,Plowden,NULL,ENGR,181,Officer,CFSME,French,Male,Air,2Lt
MsyV8soqgjEvhmd1zmSt9wy9DeNv9bjx4w4RAhg+iW4AAK8/AXjBiQ==,Ray,Scally,NULL,CRMN,5,NCM,RCACS,English,Male,Army,WO
MTAM0/g63asIc1JUKqEocIVLI4ojeOZBVsyy6TxndTkAAK8/AXf/aQ==,Claire,Schnipper,NULL,SIGINT,120,NCM,CFSCE,English,Male,Army,MCpl
mtE4vyMk6RHrrNTcRjQ+UFa80DmZt/ByWrm3whIAo7UAAK8/AXf/dw==,Charles,Nelms,NULL,SIGS,341,Officer,CFSCE,English,Male,Army,2Lt
Mtgj00dj4aTb8ZPTiPee1PvhgLuQ3bmOyLXh20haUicAAK8/AXj7Og==,Larry,Blakley,NULL,EME,187,Officer,RCEMES,English,Male,Army,LCol
mtktMDZzJxq7IUSzEuViwcVUUA1jKdKkUIrnxgTJlF8AAK8/AXf/Yg==,Patrick,Scott,NULL,IS TECH,394,NCM,CFSCE,English,Male,Air,Pte(B)
mTlDrV0R3/GJq6FlzFuEZqE4N/AL/xQPDoS6yL9IFacAAK8/AXf/dw==,Danny,Crowley,NULL,IS TECH,394,NCM,CFSCE,English,Male,Army,MWO
mtusN2KrfV7n8YPjZqwWivHrzT5OVXFtI4+1THTBXuIAAK8/AXiG3g==,Albert,Guinyard,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Air,Pte(B)
mTVOhSzIvzou+gmwXt6UKx201dHMZyMdfFuyQ9o7FQoAAK8/AXiG5A==,Edward,Williams,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Army,Pte(B)
MuDXmeJSwM9qebEYV/WciUgvekuDvjvJLhpZXvN6BxMAAK8/AXf/cA==,Franklin,Brooks,NULL,SIGS,341,Officer,CFSCE,English,Male,Army,OCdt
MuhEwBzaINbkVqfw+PV5Ryhl2uDdnOYgmHGCkGGg4gcAAK8/AXiG7Q==,Helen,Garza,NULL,ARMD,178,Officer,CTCHQ,French,Female,Army,Maj
mvuZnfPBbBRN8B5IvvVCaN6KyY3teXagQfwKP0eK5cYAAK8/AXj7Og==,Jesus,Davis,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
mvZfmzFjaV85QF2kKzycPd/OMWqu08Hebc1+/wp6qL0AAK8/AXiG7g==,Kristin,Taylor,NULL,TRG DEV,211,Officer,CTCHQ,English,Male,Army,Capt
mwbrXOTORMtdJdmqRfbnnlym/nyMviroUprT6F/inXEAAK8/AXj7QA==,Mary,Kendra,NULL,ENGR,181,Officer,TAC School,English,Male,Army,Capt
MWhe6POee0KCD3Zetj6k6D+RCmJblYXOlDptpgox7L0AAK8/AXj7Ow==,Mary,Soto,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Cpl
MwlngGtBvwV+kTJXRmrZws01wTXV5QO4RmAtPFSidMkAAK8/AXf/YQ==,Mary,Adam,NULL,LEET,388,NCM,CATEU,French,Male,Army,MWO
mwN97elRXb5UlunL/d//bArY8ihmdbVPAUFgo584voYAAK8/AXf/ag==,Marc,Richburg,NULL,SIG TECH,385,NCM,CFSCE,French,Female,Army,Cpl
MWPEywBqeVayn3mgEpu9ZwzhYTv39doLOukHsh1W334AAK8/AXiG6g==,Jeanmarie,Etter,NULL,ENGR,181,Officer,CTCHQ,English,Male,Army,Capt
mwPMkILzcKBC2ehck+YbNj8vRHeLLQOg9jGjECVpo9cAAK8/AXiG5g==,Theresa,Coker,NULL,ED TECH,302,NCM,CFSME,English,Male,Army,Pte(B)
mx1dc2NEKjPleCPeqEqIrdcLOZqKJtarhUOMgP16CZEAAK8/AXj7OQ==,Carol,Wilson,NULL,EO TECH,NULL,NCM,RCEMES,French,Male,Army,Pte(B)
mXygb+azF3uMQZw7WQ4UvS0B1ooQV00F3YBZlNDsyikAAK8/AXj7PA==,Douglas,Crayton,NULL,EO TECH,NULL,NCM,RCEMES,English,Male,Army,Pte(B)
mY4qwivWEWiWk0MIVfLhpbwPnn1eqOakbyACYAO71/QAAK8/AXiG8A==,Rebecca,Jones,NULL,INF,180,Officer,INF School,English,Male,Army,Capt
MYCLSahIk6vIxOoYFjQI3aHt+8sOD8T1ts1hyYIIUVsAAK8/AXjBiw==,Georgia,Boone,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Cpl
MYCr9VTAXYraj88CimkwPeFYrWa8z1b2Jef5glg3crYAAK8/AXj7QQ==,Lynn,Ellis,NULL,IMAGE TECH,137,NCM,TAC School,English,Male,Air,WO
MyEQ9Tq1ZOM1XXPR7Z8eevIOmYDvrw9XZKytPuelfowAAK8/AXjBiQ==,Steve,Tonkin,NULL,CRMN,5,NCM,RCACS,French,Male,Army,Cpl
MyfnFxTmaRl5O5DTTD1ub4zcbCwwdZnwQzXRLf7Nm+0AAK8/AXf/YA==,Kathleen,Daniels,NULL,ADS TECH,387,NCM,CAAWC,English,Female,Army,Cpl
mYg68NgO23Tf2LxcdFnpXGPrcoAufzxGPuxJbyzZA+gAAK8/AXf/cA==,Jessica,Johnson,NULL,SIGS,341,Officer,CFSCE,French,Male,Army,2Lt
MYH0K7KUjbQEZCRSv7udtrm82XP6J6O5fGMPXRyribUAAK8/AXiG7Q==,Jerry,Baoloy,NULL,SIGS,341,Officer,CTCHQ,English,Male,Air,Maj
myoQpAy4MCjbQG9lmkQ8Z+Mri8wmdoqd1K+rZUVhVGIAAK8/AXf/aw==,Eric,Adcock,NULL,ATIS TECH,109,NCM,CFSCE,English,Male,Army,MCpl
MYw62Cd92JzwhlE+0IhgbOBHxARij5n37PgzXdO6IkgAAK8/AXj7Pw==,Patricia,Baldyga,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
MzB1gNl4fIqBnYbNwBcXDAvGvoqPXF0g/CPY9JeZZjEAAK8/AXj7PA==,Ramona,Harper,NULL,VEH TECH,129,NCM,RCEMES,English,Female,Army,Pte(B)
MzNPo3TM2uPxHbv52/Ttf8ZHeSwyhbXlGTdtv1XR/9QAAK8/AXj7PQ==,Janice,Obrecht,NULL,EO TECH,NULL,NCM,RCEMES,French,Male,Army,Sgt
mzPX44xwL1DBB3/9iZmt/Jlpmp2UdB+2a6m4+iQgT6QAAK8/AXf/cA==,Carlton,Dery,NULL,IS TECH,394,NCM,CFSCE,English,Male,Army,Sgt
mZrqdDmWGzJg27ZYGur5GRq8pnE4hMgfG2c4CAuZWPoAAK8/AXjBig==,Kristina,Mckinney,NULL,ARMD,178,Officer,RCACS,English,Female,Army,2Lt
N++yiFtfjlAw5Nlg85vazFVEE+5cBXljtgkk/61OuwEAAK8/AXjBnA==,Don,Murphy,NULL,ARTY,179,Officer,RCA School,English,Male,Army,2Lt
n+Dx8S6lIHXKC6/Y0RF/AzrF6Q2sfWWUHyDlSXJJGHgAAK8/AXj7NA==,William,Dates,NULL,ARTY,179,Officer,RCA School,English,Male,Army,2Lt
n+Y++zFkIltXJPqAY1bbNF0YArMdr1ZHpeRBy9AHtiUAAK8/AXjBiQ==,Jeffrey,Jolin,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Pte(B)
N/dKCRZw3tBEQrTyp3ao93qNpGe1Y+FD/Unn6EMZeSEAAK8/AXj7NQ==,Gary,Laplant,NULL,GNR,368,NCM,RCA School,English,Male,Army,Sgt
n05m0z4d7q6HVy2rrp1CE9UbyY9I8EulB+U6BZ6ReT8AAK8/AXj7Nw==,Frances,Lindblad,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
n0xSj0s+jUwS1NT0ZtWzWiINRVdhRUyhgXWcLtkoIrAAAK8/AXjBmQ==,Joe,Sherwood,NULL,CRMN,5,NCM,RCACS,French,Male,Army,Cpl
n13f/hC2aiVQfIapUPL3pd2/eZAIuKHzBgvhnPuQmCoAAK8/AXj7OQ==,Tony,Apple,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
n1BWU038zCO6LmroWGi4h9VPKpN3f0wYsbgccm+7ekwAAK8/AXjBmw==,Wendy,Torres,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Pte(B)
N1pJJJGU1Vyz9mOsMAQ9tqOxRmxgwL8kd2Z35uRonAYAAK8/AXiG3A==,Mark,Phelps,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Army,WO
N21dl9Qq1oYfmjMagr7QIE0lQpMdq7LP/VACQkNL9+MAAK8/AXjBmA==,Jerry,Miller,NULL,ARMD,178,Officer,RCACS,English,Male,Army,OCdt
N3pXcX2j5nnQsZRaj+39xuscBkamxGHVez7CMlMOL1gAAK8/AXj7Nw==,Ian,Burkett,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
N4GLJI3t++W6ELcJTnQqYZEWmFQ1mdh/UibVG1aDXagAAK8/AXjBig==,Bobby,Swing,NULL,CRMN,5,NCM,RCACS,English,Male,Army,MCpl
N4nHvcD+NiWRw1yhEaef/JP+DCMsyPg0FjlpCd28nycAAK8/AXj7Ow==,Dalia,Mabie,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
n50apPUD7i187vdsV1Heh4aqIZNv/WHhQ8FoKksWYN8AAK8/AXjBig==,David,Cunningham,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Pte(B)
n6UrDqrqt95Z3qy4VLLiWUVfbGPgcLj4kVaU0wtVLesAAK8/AXjBlA==,Vincent,Park,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Pte(B)
N6yNa56lCSMKq/WmedZGn10S39UgjEz3ZwqE9xovGWoAAK8/AXj7PQ==,Frank,Grow,Admin,MAT TECH,134,NCM,RCEMES,English,Male,Army,MCpl
N6YO3hYO+n4pL8fsIm9OxZG3hTfa+TxtRo4YmUvo6oEAAK8/AXj7Ng==,Kathleen,Mills,NULL,W TECH L,130,NCM,RCEMES,French,Male,Army,Pte(B)
N70Bc1FKPf4D2kzBBjVqPTU+XLRZ8SSUXoXOCvnfgZwAAK8/AXiG8g==,Edna,Hopper,NULL,INF,180,Officer,INF School,English,Male,Army,Capt
n76F/gbPD6gWY1uBHD1P4m3lZ4mvicopYOCnPxkr+NIAAK8/AXf/dw==,Alan,King,NULL,SIGS,341,Officer,CFSCE,English,Female,Army,2Lt
N80aMsQTLIcOCnGv8vHtqIpE6HEbIasZPN1EShxmrQkAAK8/AXiG2A==,Oscar,Lugo,NULL,SIGINT,120,NCM,CFSCE,English,Male,Air,Pte(B)
n8nCQabF5EvrrNomdxxPssOFbtxiMYYFTJEMvaS1k14AAK8/AXj7Pg==,Charles,Bullis,NULL,W TECH L,130,NCM,RCEMES,English,Male,Army,Pte(B)
n9+OO0K1qnb+Yi3Yc9TioLrzdP4Gnv/EVSXc8hzCsbcAAK8/AXj7Ng==,Jesus,Bise,NULL,EME,187,Officer,RCEMES,English,Male,Army,2Lt
na38yMdMv1yuqq1rEW+NSqWPS8JwP4tHs69Thg0HJSAAAK8/AXj7Ow==,Douglas,Morales,NULL,LEET,388,NCM,RCEMES,English,Male,Army,WO
nA6r+Kk7Pu6avKFCcVJnUmkT3Nl1SpsbbEcW7u67Jc8AAK8/AXjBow==,Harry,Greene,NULL,GNR,368,NCM,RCA School,French,Male,Army,Sgt
NaG5habH9vWPl8eQJQNljyfVT5NIEE6YiA07gOphepcAAK8/AXjBnw==,Juanita,Black,NULL,GNR,368,NCM,RCA School,English,Female,Army,Pte(B)
nBfxNAwFEAfDvMs0ppqXgwik9G2sJwFxvMt/lf7EsVQAAK8/AXj7Pw==,Betty,Gierisch,NULL,EO TECH,NULL,NCM,RCEMES,English,Male,Army,Pte(B)
Nc8V9QGMU9DkJCozNL8iL8Z3Bsx85sKZobI0I2PWZRIAAK8/AXiG8A==,Kyle,Holbrook,NULL,INF,180,Officer,INF School,French,Male,Army,2Lt
nCfbM0ehPIN5+8cDGhnFg0JUk5hfgvEzUH8rYcA9rE0AAK8/AXiG6A==,Christopher,Murray,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Army,Pte(B)
NCtRFS3T5QoLjrOtr8KzrqpPgTORlseCAkROwRlDe2sAAK8/AXiG9w==,Emily,Murdock,NULL,INFTR,10,NCM,INF School,French,Male,Army,Sgt
Nd6Q5ks1YAMSH6hbX49jkTOqv2PlP1G4bEEc0f9lcUsAAK8/AXiG8A==,Anthony,Wiles,NULL,INFTR,10,NCM,INF School,English,Male,Army,MCpl
NF9fsrEvT0XnOE9TH1HBZST3ZF01ZSG0xfPFUQg5lk0AAK8/AXjBnQ==,Carl,Kelley,NULL,ARTY,179,Officer,RCA School,English,Male,Army,2Lt
NGa5dIa6r7z7X8lrxmMGhsEKPzPtdcB1snHWK04aJ9QAAK8/AXjBog==,Ali,Colson,NULL,ARTY,179,Officer,RCA School,English,Male,Army,2Lt
nGajmX7a3roXi6f27PlNNi8gV6QQ5hDUOeXkRI7PwjgAAK8/AXj7Ng==,Ruth,Dostal,NULL,VEH TECH,129,NCM,RCEMES,French,Male,Army,Pte(B)
NGaKD5QV5YEZrI0sz2FEm8NCB4JOUS0JsOPVd3KrcaAAAK8/AXiG+A==,Barbara,Dorsey,NULL,INF,180,Officer,INF School,English,Male,Army,2Lt
nGGdJOejq1zhh9Q24k1q4hLyqHX1TpNCuXlKQz9v6JkAAK8/AXjBiA==,John,Schlarbaum,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Pte
ngiE/pvJ4rYprpMRzLsFFAY5BfrK1rDgQ9uqzBHP/toAAK8/AXf/bw==,Carolyn,Preston,NULL,ATIS TECH,109,NCM,CFSCE,English,Female,Army,Pte(B)
nGKhzVKGr05Q4K9+5iIuNZCKX6Pf5tNy1CwryEnAsBEAAK8/AXf/cA==,Kathleen,Williams,NULL,SIG OP,383,NCM,CFSCE,English,Male,Army,Pte(B)
NH6eBhNf7SNwwWS5UWfael8ptNovQ1gqAZmySw1wcE0AAK8/AXj7Ng==,Ernest,Wilson,Student,EO TECH,NULL,NCM,RCEMES,English,Male,Army,Pte(R)
NHaQonoz9UO17z7hiAVlFYyOA89OQ/KDnB5Qg8GGCDwAAK8/AXf/YQ==,Granville,Boros,NULL,ARMD,178,Officer,CATEU,English,Female,Army,Capt
Nhijjbw26DVSFnZnD4hQkaxgQJhD2VuBxVNL9xUJTHIAAK8/AXjBig==,Leonard,Swearingen,NULL,CRMN,5,NCM,RCACS,English,Male,Army,MCpl
NHy9O3nedj5zpW0M5NFAM7XVt/cHqsYwToVPIcYTXKcAAK8/AXj7Og==,Michael,Santo,NULL,EME,187,Officer,RCEMES,English,Male,Army,Capt
nHZX4IvQkDbwvwVNZQB6mzjX9NjGwXTSONKt5YNFau8AAK8/AXjBig==,Joel,Kadlec,NULL,ARMD,178,Officer,RCACS,French,Male,Army,2Lt
Ni6GECyROuqgCyTdfq3zqFcEBcE9C4Pfsv1QqUepGVcAAK8/AXj7Pw==,Zachary,Lyons,NULL,VEH TECH,129,NCM,RCEMES,French,Male,Army,Cpl
niB8elJsK9JrS+ylm9YPgq9o5PrxQN489T2KcYLDipIAAK8/AXj7NQ==,James,Jones,NULL,ARTY,179,Officer,RCA School,English,Male,Army,Maj
NIdjedGDV433L8Px3zU4sC2+GbebaqX6ojBuNL2vGJ4AAK8/AXf/YA==,Cynthia,Sanchez,NULL,INFTR,10,NCM,CAAWC,French,Male,Army,Sgt
NIiT0P7hhJeGhDlB8oAuzYyouWZ1moJeJ8+v7KSAK2sAAK8/AXf/eQ==,Joan,Hassan,NULL,SIGINT,120,NCM,CFSCE,English,Male,Army,Pte(B)
nJ2qFprwplDE5i5cXXY7H1b73hB8Nx3cvnAYNWaSBiIAAK8/AXf/bw==,William,Vega,NULL,CELE,NULL,Officer,CFSCE,English,Female,Army,2Lt
NjEFAYrJtWERh0bbYzoisIZXb3le29lHzbhR1DE+qDkAAK8/AXiG3g==,Marcella,Wright,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Army,MWO
NJPoDKvegmjmYl1sxCsb5UqaSWLL+Ofrdy49apJL5n0AAK8/AXf/aQ==,Ronald,Hannaford,NULL,ATIS TECH,109,NCM,CFSCE,English,Female,Army,Pte(B)
Nkh6ekkvfsg0XAOuzy/2THhxRyTnTum9H1h1nzNoq5gAAK8/AXj7Pw==,Priscilla,Sliwa,NULL,W TECH L,130,NCM,RCEMES,French,Male,Army,WO
nKhx0GYaq2mq7sm3CRrlV/I6LdYe0QoT9uaWy12KFwoAAK8/AXj7Pg==,Helen,Mccrystal,NULL,EO TECH,NULL,NCM,RCEMES,English,Male,Army,Pte(B)
NkwWUXaQfRws1fiODxOj4mvVwvJVLxm8PLpV4F9tSR4AAK8/AXjBjw==,Alexander,Peters,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Pte(B)
nMRUratcicXf1DnyUNscdPlSIxsajFpfEF+CC+fzfB4AAK8/AXiG5Q==,Bill,Smith,NULL,ENGR,181,Officer,CFSME,English,Male,Army,Capt
NN4QAyeSTN2H6D0+VsmQveNpspNa2WIDly8bhTlfds0AAK8/AXjBlA==,Preston,Mckinney,NULL,ARMD,178,Officer,RCACS,English,Male,Army,2Lt
NN5pSbhcHe0aTS41URqE7Ia+wgJFHVOtLEWH0UDJbtMAAK8/AXjBmQ==,Kevin,Cerrone,NULL,ARMD,178,Officer,RCACS,English,Male,Army,2Lt
nNFssjLDAl2vgBG4nHabO1XuHDnAOykGJC/uTgA3x0wAAK8/AXf/eA==,Curtis,Easterday,NULL,SIGS,341,Officer,CFSCE,English,Male,Army,2Lt
NNLZCvBFHwwf7wn8Fd33/WRsnsxFq1BSn7viH2rAqxMAAK8/AXiG3A==,Luis,Wethington,NULL,PH TECH,304,NCM,CFSME,French,Male,Air,WO
nnxKZVrtZmIiMDbCKDIJvnJJ9rouMw6eUNEoZa6S2SQAAK8/AXj7PQ==,Barbara,Guzman,NULL,LEET,388,NCM,RCEMES,English,Male,Army,MCpl
nnYJx0RbefAScuNOJc77kqpCqpbfrpTWCc4nkakYWDkAAK8/AXf/eQ==,Michael,Harris,NULL,SIGINT,120,NCM,CFSCE,English,Male,Army,Pte(B)
nofwtqPI9Y2f1U1yG4fl1poOOUQgEecNanLUMYPDG7QAAK8/AXjBhw==,Nicholas,Spillane,NULL,INFTR,10,NCM,INF School,English,Male,Army,Cpl
nOMF5wDQpf7TQQKSo2oPtgVfzx/GNLnzrrtNtPGq8ZoAAK8/AXf/aw==,Michael,Tran,NULL,SIG TECH,385,NCM,CFSCE,French,Male,Army,MCpl
NoN91pPnFs/0NwPvmSEssUXBv7EhCjqRkuP7Bw7I84gAAK8/AXiG1w==,Ricardo,Fulford,NULL,SIGS,341,Officer,CFSCE,English,Male,Air,2Lt
nOtpilxPLWRTGPo91PcYOYr6JJrL9wKpTQgNu4rmsdcAAK8/AXf/cg==,James,Williams,NULL,SIGS,341,Officer,CFSCE,English,Male,Air,2Lt
NoW86MeZoNVuMCIbjOO80d7oIyTNNAag3Jn6UTn/gwgAAK8/AXj7PA==,Karl,Dominguez,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,MCpl
nowFAoHE9OE1VG/DfxnnYEmMborMb8SsF6jc9ZPsZYAAAK8/AXiG3g==,Arthur,Hernandez,NULL,ENGR,181,Officer,CFSME,English,Male,Army,Maj
NPcYZEBxlLo8XCnFqMxNFymghH2h5fgRIw007cNAJsMAAK8/AXf/YA==,Carmen,Ault,NULL,INFTR,10,NCM,CAAWC,English,Male,Army,Pte
